key,mean,lower,upper,n.subj,seed
critical_subj,3.6574688563881157,2.800603888541496,4.6233775352522,300,6
filler_pred,1.2142491844409016,0.4344214078025592,1.9862770859520722,300,6
filler_subj,3.2456595138804034,2.399127148030251,4.124382477003458,300,6
syntax_critical,1.276336786735687,0.20375634634132717,2.393348452162149,300,6
syntax_filler,2.0314103294395016,0.9347667678766579,3.14068435464455,300,6
b_Intercept,3.5043477119793898,2.7388669413122173,4.397735920170919,300,7
b_syntax_dev1,1.0154240012982148,0.4339536569576161,1.6524640363779644,300,7
b_syntax_dev1:trial_dev1,0.28266798005749,-0.001655018501863272,0.5787704264147738,300,7
b_trial_dev1,-0.42696872469255753,-0.8595644994999662,-0.02627178512973806,300,7
critical_pred,3.198560415431223,2.159761811529442,4.342775044540421,300,7
critical_subj,4.664072457912672,3.5571483404169473,5.993446279340029,300,7
filler_pred,1.7792870059311277,0.7802524217339153,2.8100168266843126,300,7
filler_subj,4.375470968642537,3.2672250222049546,5.6703802833003385,300,7
syntax_critical,1.4655120424814494,0.1718579719338599,2.853870569464002,300,7
syntax_filler,2.5961839627114096,1.294873397409947,4.021593066635444,300,7
b_Intercept,2.9777625430173487,2.26016012065839,3.716894225068305,300,8
b_syntax_dev1,1.1653582235214637,0.8333114689439871,1.5185244101598336,300,8
b_syntax_dev1:trial_dev1,0.2150747721715647,-0.013161491906762683,0.46067962934859696,300,8
b_trial_dev1,0.13628653421158776,-0.14595473428150724,0.42715418373226083,300,8
critical_pred,1.891192557455862,1.1017047891641214,2.739165371543157,300,8
critical_subj,3.79175946015566,2.894018864395886,4.744221489723116,300,8
filler_pred,1.733616081535908,0.9271936334830321,2.565027375583605,300,8
filler_subj,4.494482072921965,3.551608249629241,5.52131650130155,300,8
syntax_critical,1.9005669026997982,1.1342507869896983,2.725312896379998,300,8
syntax_filler,2.7608659913860567,1.95016236502858,3.646369762173541,300,8
b_Intercept,2.2546626102329625,1.8719911022826998,2.670033053151176,300,9
